frame,tipo_objeto,confianza,track_id,x1,y1,x2,y2,plate,plate_conf,mx1,my1,mx2,my2
202,car,0.47923925518989563,52,1384,325,1436,361,No,,,,,
202,car,0.33854660391807556,55,1386,324,1447,370,No,,,,,
202,car,0.5863750576972961,65,1362,323,1397,356,No,,,,,
202,car,0.5726457834243774,66,1344,323,1381,352,No,,,,,
203,car,0.5733942985534668,41,1428,323,1511,380,No,,,,,
203,bus,0.48498842120170593,1,1248,262,1334,353,No,,,,,
203,person,0.7255536913871765,42,431,258,486,430,No,,,,,
203,car,0.4828927516937256,52,1384,325,1436,361,No,,,,,
203,car,0.34309470653533936,55,1386,324,1446,370,No,,,,,
203,car,0.6070500016212463,65,1363,323,1398,356,No,,,,,
203,car,0.5790561437606812,66,1343,323,1380,352,No,,,,,
204,car,0.5753189325332642,41,1428,323,1511,380,No,,,,,
204,bus,0.5156987309455872,1,1248,262,1333,354,No,,,,,
204,person,0.28138139843940735,42,434,262,486,428,No,,,,,
204,car,0.47488877177238464,52,1384,325,1436,361,No,,,,,
204,car,0.3468285799026489,55,1386,324,1446,370,No,,,,,
204,car,0.5921981930732727,65,1362,323,1397,356,No,,,,,
204,car,0.5801908373832703,66,1344,323,1380,352,No,,,,,
205,car,0.5754654407501221,41,1428,323,1510,380,No,,,,,
205,bus,0.4967508614063263,1,1247,261,1332,354,No,,,,,
205,person,0.7545864582061768,42,436,262,488,429,No,,,,,
205,car,0.4745662808418274,52,1384,325,1435,361,No,,,,,
205,car,0.34664860367774963,55,1387,324,1446,370,No,,,,,
205,car,0.6135802865028381,65,1362,323,1397,356,No,,,,,
205,car,0.5881115198135376,66,1344,323,1380,352,No,,,,,
206,car,0.57266765832901,41,1428,323,1509,380,No,,,,,
206,bus,0.4624168574810028,1,1248,262,1331,354,No,,,,,
206,person,0.7658737301826477,42,437,262,491,430,No,,,,,
206,car,0.4748925268650055,52,1384,325,1435,361,No,,,,,
206,car,0.3489499092102051,55,1387,324,1446,371,No,,,,,
206,car,0.607550859451294,65,1361,323,1397,356,No,,,,,
206,car,0.5387810468673706,66,1345,323,1380,352,No,,,,,
207,car,0.5948753952980042,41,1428,323,1509,380,No,,,,,
207,bus,0.5567349791526794,1,1247,263,1329,354,No,,,,,
207,person,0.7522005438804626,42,439,267,493,430,No,,,,,
207,car,0.48132312297821045,52,1384,325,1434,361,No,,,,,
207,car,0.3445504903793335,55,1387,324,1445,371,No,,,,,
207,car,0.6433144211769104,65,1362,322,1398,357,No,,,,,
207,car,0.5201324224472046,66,1346,323,1378,352,No,,,,,
208,car,0.5866454243659973,41,1428,323,1509,380,No,,,,,
208,bus,0.5184400081634521,1,1247,263,1328,353,No,,,,,
208,person,0.7055997848510742,42,443,273,495,432,No,,,,,
208,car,0.48827338218688965,52,1384,325,1434,360,No,,,,,
208,car,0.3392525315284729,55,1387,324,1444,371,No,,,,,
208,car,0.6444327235221863,65,1362,322,1398,357,No,,,,,
208,car,0.5399347543716431,66,1347,323,1379,352,No,,,,,
209,car,0.5833032727241516,41,1428,323,1509,380,No,,,,,
209,bus,0.5273115634918213,1,1247,263,1328,352,No,,,,,
209,person,0.6277391910552979,42,444,275,498,432,No,,,,,
209,car,0.4886680245399475,52,1384,325,1434,360,No,,,,,
209,car,0.33512747287750244,55,1387,324,1444,370,No,,,,,
209,car,0.6556508541107178,65,1361,322,1398,357,No,,,,,
209,car,0.5520129203796387,66,1347,323,1380,352,No,,,,,
210,car,0.5793062448501587,41,1428,323,1508,380,No,,,,,
210,bus,0.5686315298080444,1,1246,263,1329,351,No,,,,,
210,person,0.6522729992866516,42,446,275,501,432,No,,,,,
210,car,0.4896107017993927,52,1384,325,1434,360,No,,,,,
210,car,0.3346000611782074,55,1387,324,1444,370,No,,,,,
210,car,0.6479341387748718,65,1360,322,1398,357,No,,,,,
210,car,0.5627923607826233,66,1348,323,1381,352,No,,,,,
211,car,0.5636568665504456,41,1429,323,1507,380,No,,,,,
211,bus,0.6674851775169373,1,1246,262,1330,351,No,,,,,
211,person,0.705014705657959,42,449,276,502,431,No,,,,,
211,car,0.491329163312912,52,1384,325,1434,360,No,,,,,
211,car,0.33111298084259033,55,1387,324,1444,370,No,,,,,
211,car,0.6511663794517517,65,1361,322,1398,357,No,,,,,
211,car,0.5658641457557678,66,1347,323,1379,352,No,,,,,
212,car,0.5729738473892212,41,1429,323,1507,380,No,,,,,
212,bus,0.5306453108787537,1,1245,262,1330,351,No,,,,,
212,person,0.5910478830337524,42,453,276,506,429,No,,,,,
212,car,0.4832916855812073,52,1384,325,1434,360,No,,,,,
212,car,0.3245275914669037,55,1387,324,1444,371,No,,,,,
212,car,0.6278640627861023,65,1361,322,1398,357,No,,,,,
212,car,0.564635694026947,66,1347,323,1378,352,No,,,,,
213,car,0.5778522491455078,41,1428,323,1508,380,No,,,,,
213,bus,0.4912964701652527,1,1245,262,1329,350,No,,,,,
213,person,0.6209949851036072,42,456,264,511,429,No,,,,,
213,car,0.4939020276069641,52,1384,325,1434,360,No,,,,,
213,car,0.3227068781852722,55,1387,324,1444,371,No,,,,,
213,car,0.6282944679260254,65,1362,322,1398,357,No,,,,,
213,car,0.5696929693222046,66,1346,323,1377,351,No,,,,,
214,car,0.5684829950332642,41,1429,323,1508,380,No,,,,,
214,bus,0.6038479208946228,1,1245,262,1328,349,No,,,,,
214,person,0.6983722448348999,42,459,262,514,427,No,,,,,
214,car,0.5005326271057129,52,1384,325,1434,360,No,,,,,
214,car,0.3249642252922058,55,1387,324,1444,371,No,,,,,
214,car,0.6311661601066589,65,1364,322,1398,357,No,,,,,
214,car,0.5703678131103516,66,1346,323,1376,351,No,,,,,
215,car,0.5743425488471985,41,1429,323,1508,380,No,,,,,
215,bus,0.5331420302391052,1,1244,262,1327,348,No,,,,,
215,person,0.7354884147644043,42,461,263,517,426,No,,,,,
215,car,0.5002501010894775,52,1384,325,1434,360,No,,,,,
215,car,0.3224634826183319,55,1387,324,1444,370,No,,,,,
215,car,0.6360118985176086,65,1364,322,1398,357,No,,,,,
215,car,0.5595970153808594,66,1347,323,1378,351,No,,,,,
216,car,0.5784360766410828,41,1428,323,1508,381,No,,,,,
216,bus,0.2827221155166626,1,1245,263,1325,348,No,,,,,
216,person,0.6920053362846375,42,463,263,520,426,No,,,,,
216,car,0.48973992466926575,52,1383,325,1434,360,None,0.47829383611679077,0,25,51,35
216,car,0.31459400057792664,55,1387,324,1444,370,None,0.3039933443069458,0,23,42,35
216,car,0.6254499554634094,65,1363,322,1398,357,No,,,,,
216,car,0.5522192716598511,66,1346,322,1379,351,No,,,,,
217,car,0.5689395666122437,41,1428,323,1510,380,No,,,,,
217,bus,0.3827081024646759,1,1244,263,1331,348,No,,,,,
217,person,0.6007933020591736,42,468,263,523,427,No,,,,,
217,car,0.5022616386413574,52,1383,324,1434,360,No,,,,,
217,car,0.33040475845336914,55,1386,324,1445,370,No,,,,,
217,car,0.6089422106742859,65,1365,322,1397,357,No,,,,,
217,car,0.5887265205383301,66,1345,322,1381,352,No,,,,,
217,car,0.3273146152496338,73,1247,308,1342,349,No,,,,,
218,car,0.5798456072807312,41,1428,323,1510,381,No,,,,,
218,bus,0.31683868169784546,1,1245,264,1331,348,No,,,,,
218,person,0.3536512553691864,42,472,269,524,425,No,,,,,
218,car,0.5022683143615723,52,1383,324,1435,360,No,,,,,
218,car,0.33286038041114807,55,1386,324,1446,369,No,,,,,
218,car,0.6063668727874756,65,1365,322,1397,357,No,,,,,
218,car,0.5984684824943542,66,1345,322,1382,352,No,,,,,
218,car,0.36194291710853577,73,1248,307,1341,349,No,,,,,
219,car,0.5807331800460815,41,1428,323,1511,381,No,,,,,
219,bus,0.35196876525878906,1,1245,264,1333,348,No,,,,,
219,person,0.6510170102119446,42,474,269,527,423,No,,,,,
219,car,0.5063518285751343,52,1383,324,1434,360,No,,,,,
219,car,0.3271348476409912,55,1386,324,1446,369,No,,,,,
219,car,0.6112790703773499,65,1365,322,1397,357,No,,,,,
219,car,0.5954020619392395,66,1345,322,1383,352,No,,,,,
219,car,0.34690073132514954,73,1248,306,1341,349,No,,,,,
220,car,0.5727074146270752,41,1428,323,1510,381,No,,,,,
220,bus,0.3025367558002472,1,1244,273,1336,348,No,,,,,
220,person,0.5924322009086609,42,475,272,530,422,No,,,,,
220,car,0.5031890273094177,52,1383,324,1434,360,No,,,,,
220,car,0.32327473163604736,55,1386,324,1446,369,No,,,,,
220,car,0.6154294013977051,65,1366,322,1397,357,No,,,,,
220,car,0.583943784236908,66,1344,322,1383,352,No,,,,,
220,car,0.3553902804851532,73,1248,303,1336,349,No,,,,,
221,car,0.5843279361724854,41,1429,323,1510,381,No,,,,,
221,bus,0.40476447343826294,1,1243,272,1337,349,No,,,,,
221,person,0.611225962638855,42,478,274,535,423,No,,,,,
221,car,0.5082566142082214,52,1382,324,1433,360,No,,,,,
221,car,0.31698155403137207,55,1386,323,1446,369,No,,,,,
221,car,0.6215227246284485,65,1365,322,1397,357,No,,,,,
221,car,0.6147432327270508,66,1344,321,1383,352,No,,,,,
221,car,0.3293417990207672,73,1247,306,1341,349,No,,,,,
221,car,0.3323209583759308,82,1304,317,1345,347,No,,,,,
222,car,0.5890036821365356,41,1429,323,1509,381,No,,,,,
222,bus,0.43984299898147583,1,1242,271,1335,350,No,,,,,
222,person,0.7140405178070068,42,477,275,540,423,No,,,,,
222,car,0.5120128393173218,52,1383,324,1434,360,No,,,,,
222,car,0.321737140417099,55,1386,324,1446,369,No,,,,,
222,car,0.6198774576187134,65,1365,322,1398,357,No,,,,,
222,car,0.6139899492263794,66,1344,321,1383,352,No,,,,,
222,car,0.3109344244003296,73,1246,304,1343,349,No,,,,,
222,car,0.3264163136482239,82,1304,317,1346,348,No,,,,,
223,car,0.6047632098197937,41,1429,323,1509,381,No,,,,,
223,bus,0.3508363366127014,1,1243,267,1328,349,No,,,,,
223,person,0.6808838844299316,42,478,274,542,423,No,,,,,
223,car,0.5153533816337585,52,1382,324,1433,360,No,,,,,
223,car,0.3175479769706726,55,1386,324,1445,369,No,,,,,
223,car,0.6222026944160461,65,1367,322,1398,357,No,,,,,
223,car,0.5945496559143066,66,1343,321,1381,352,No,,,,,
223,car,0.20649340748786926,73,1258,310,1343,349,No,,,,,
223,car,0.328380286693573,82,1304,316,1345,348,No,,,,,
224,car,0.6097032427787781,41,1429,323,1509,381,No,,,,,
224,bus,0.3442242443561554,1,1244,269,1321,349,No,,,,,
224,person,0.670102059841156,42,481,269,542,422,No,,,,,
224,car,0.5142495036125183,52,1382,324,1434,360,None,0.33081552386283875,0,25,52,36
224,car,0.31566014885902405,55,1386,324,1445,369,None,0.3728351891040802,0,22,36,36
224,car,0.6132297515869141,65,1367,322,1398,357,No,,,,,
224,car,0.5894154906272888,66,1344,321,1381,352,No,,,,,
224,car,0.23082052171230316,73,1277,313,1343,349,No,,,,,
224,car,0.35549691319465637,82,1303,316,1344,348,No,,,,,
225,car,0.6136668920516968,41,1429,323,1509,381,No,,,,,
225,bus,0.40886208415031433,1,1242,268,1319,349,No,,,,,
225,person,0.6299518942832947,42,482,267,544,421,No,,,,,
225,car,0.5128662586212158,52,1382,324,1434,360,None,0.2521713078022003,0,25,51,36
225,car,0.31288254261016846,55,1386,324,1445,369,None,0.4529626965522766,0,22,36,36
225,car,0.60270094871521,65,1368,322,1398,357,No,,,,,
225,car,0.5958988666534424,66,1343,321,1380,352,No,,,,,
225,car,0.27235233783721924,73,1275,314,1344,349,No,,,,,
225,car,0.36021798849105835,82,1302,316,1344,349,No,,,,,
226,car,0.6164953708648682,41,1429,323,1509,380,No,,,,,
226,bus,0.427621066570282,1,1242,269,1316,349,No,,,,,
226,person,0.6606865525245667,42,487,268,545,423,No,,,,,
226,car,0.5148724913597107,52,1382,324,1434,360,None,0.30394554138183594,0,25,51,36
226,car,0.3185998201370239,55,1386,324,1445,369,',0.5544531345367432,0,22,37,35
226,car,0.6049781441688538,65,1367,322,1398,357,No,,,,,
226,car,0.5901865363121033,66,1343,321,1380,352,No,,,,,
226,car,0.24561120569705963,73,1284,314,1344,349,No,,,,,
226,car,0.3765622079372406,82,1302,316,1344,348,No,,,,,
227,car,0.6168907284736633,41,1429,323,1510,381,No,,,,,
227,bus,0.3914543390274048,1,1242,268,1315,348,No,,,,,
227,person,0.6553682684898376,42,494,269,545,421,No,,,,,
227,car,0.5177078247070312,52,1382,324,1434,360,None,0.3102318048477173,0,25,52,36
227,car,0.32306280732154846,55,1386,324,1445,369,None,0.485314279794693,0,22,36,36
227,car,0.5938027501106262,65,1368,322,1398,357,No,,,,,
227,car,0.5886207818984985,66,1343,322,1380,352,No,,,,,
227,car,0.36271122097969055,82,1303,316,1344,348,No,,,,,
228,car,0.6085363626480103,41,1429,323,1509,381,No,,,,,
228,bus,0.35692042112350464,1,1242,268,1314,348,No,,,,,
228,person,0.6358633637428284,42,498,269,547,421,No,,,,,
228,car,0.5144495964050293,52,1382,324,1434,361,No,,,,,
228,car,0.3224509656429291,55,1386,324,1445,369,No,,,,,
228,car,0.5906673669815063,65,1368,322,1398,357,No,,,,,
228,car,0.5894576907157898,66,1343,322,1379,352,No,,,,,
228,car,0.3810965120792389,82,1302,317,1345,348,No,,,,,
229,car,0.6019148826599121,41,1429,323,1509,380,No,,,,,
229,bus,0.25113511085510254,1,1243,268,1314,347,No,,,,,
229,person,0.7113105654716492,42,501,270,549,421,No,,,,,
229,car,0.5027785301208496,52,1382,324,1435,361,No,,,,,
229,car,0.3310624957084656,55,1386,324,1445,369,No,,,,,
229,car,0.5885194540023804,65,1366,322,1398,357,No,,,,,
229,car,0.5805963277816772,66,1344,322,1381,352,No,,,,,
229,car,0.46748799085617065,82,1302,318,1345,348,No,,,,,
230,car,0.5957863330841064,41,1429,323,1508,379,No,,,,,
230,bus,0.25399741530418396,1,1243,269,1313,347,No,,,,,
230,person,0.7216352820396423,42,503,270,550,420,No,,,,,
230,car,0.506138265132904,52,1383,324,1435,361,No,,,,,
230,car,0.32955247163772583,55,1386,324,1445,369,No,,,,,
230,car,0.5841884613037109,65,1366,322,1398,357,No,,,,,
230,car,0.57157301902771,66,1344,322,1382,352,No,,,,,
230,car,0.5135436654090881,82,1301,318,1345,348,No,,,,,
231,car,0.5687257647514343,41,1429,323,1507,379,No,,,,,
231,bus,0.15130607783794403,1,1244,269,1312,347,No,,,,,
231,person,0.6052742004394531,42,505,272,553,420,No,,,,,
231,car,0.4904858469963074,52,1383,324,1437,361,No,,,,,
231,car,0.351414293050766,55,1386,324,1445,369,No,,,,,
231,car,0.5980027318000793,65,1365,322,1398,357,No,,,,,
231,car,0.5629174113273621,66,1344,322,1383,352,No,,,,,
231,car,0.5436699986457825,82,1301,319,1345,349,No,,,,,
232,car,0.578702986240387,41,1429,323,1507,378,No,,,,,
232,bus,0.1692776381969452,1,1244,269,1311,348,No,,,,,
232,person,0.5474355816841125,42,506,275,555,421,No,,,,,
232,car,0.4987051784992218,52,1383,324,1437,361,No,,,,,
232,car,0.34961622953414917,55,1386,324,1445,369,No,,,,,
232,car,0.5989354848861694,65,1364,323,1397,357,No,,,,,
232,car,0.5550647974014282,66,1344,322,1384,353,No,,,,,
232,car,0.5553619861602783,82,1300,319,1346,350,No,,,,,
233,car,0.5812942385673523,41,1429,323,1507,379,No,,,,,
233,bus,0.16396835446357727,1,1244,270,1311,348,No,,,,,
233,person,0.6924735307693481,42,507,273,558,420,No,,,,,
233,car,0.49689704179763794,52,1384,325,1437,361,No,,,,,
233,car,0.35044676065444946,55,1386,324,1445,369,No,,,,,
233,car,0.5941895842552185,65,1364,323,1398,357,No,,,,,
233,car,0.5419541001319885,66,1345,322,1384,353,No,,,,,
233,car,0.5665076375007629,82,1300,319,1346,350,No,,,,,
234,car,0.599116861820221,41,1429,323,1507,379,No,,,,,
234,bus,0.1603051871061325,1,1244,271,1310,347,No,,,,,
234,person,0.6916647553443909,42,507,279,559,419,No,,,,,
234,car,0.5016672611236572,52,1384,325,1437,361,No,,,,,
234,car,0.3472192883491516,55,1386,324,1445,369,No,,,,,
234,car,0.5989295244216919,65,1364,323,1398,357,No,,,,,
234,car,0.5453663468360901,66,1344,322,1384,353,No,,,,,
234,car,0.5842887759208679,82,1299,320,1346,350,No,,,,,
235,car,0.6238480806350708,41,1429,323,1508,380,No,,,,,
235,bus,0.17122827470302582,1,1242,271,1310,348,No,,,,,
235,person,0.7113068103790283,42,507,278,562,419,No,,,,,
235,car,0.5065949559211731,52,1383,324,1437,361,No,,,,,
235,car,0.3413335382938385,55,1386,324,1445,369,No,,,,,
235,car,0.5985837578773499,65,1364,323,1398,357,No,,,,,
235,car,0.5459883809089661,66,1344,321,1384,353,No,,,,,
235,car,0.5920318961143494,82,1299,319,1346,350,No,,,,,
236,car,0.6170822978019714,41,1429,323,1507,380,No,,,,,
236,bus,0.11976177245378494,1,1242,270,1310,350,No,,,,,
236,person,0.7339068651199341,42,510,275,564,420,No,,,,,
236,car,0.50807785987854,52,1383,324,1436,361,No,,,,,
236,car,0.3403532803058624,55,1386,324,1445,369,No,,,,,
236,car,0.6109610795974731,65,1364,322,1398,357,No,,,,,
236,car,0.5460673570632935,66,1344,321,1383,353,No,,,,,
236,car,0.5491892099380493,82,1300,319,1346,351,No,,,,,
237,car,0.6378734111785889,41,1429,323,1508,380,No,,,,,
237,bus,0.22730010747909546,1,1242,270,1310,350,No,,,,,
237,person,0.751619815826416,42,511,273,565,420,No,,,,,
237,car,0.5036584734916687,52,1383,324,1436,361,No,,,,,
237,car,0.34141862392425537,55,1386,324,1445,368,No,,,,,
237,car,0.6042997241020203,65,1364,322,1398,357,No,,,,,
237,car,0.5461836457252502,66,1344,321,1383,353,No,,,,,
237,car,0.5534272789955139,82,1300,319,1346,351,No,,,,,
238,car,0.64527428150177,41,1429,323,1507,379,No,,,,,
238,bus,0.18463610112667084,1,1242,270,1310,349,No,,,,,
238,person,0.6823232173919678,42,513,273,568,420,No,,,,,
238,car,0.49531492590904236,52,1383,324,1437,361,None,0.263244092464447,1,27,53,37
238,car,0.33554452657699585,55,1386,323,1445,369,',0.4440150558948517,0,14,48,37
238,car,0.5941067934036255,65,1364,322,1398,357,No,,,,,
238,car,0.5290802121162415,66,1345,321,1383,353,No,,,,,
238,car,0.5733942985534668,82,1300,319,1346,351,No,,,,,
239,car,0.6545364260673523,41,1429,322,1508,380,No,,,,,
239,bus,0.19740910828113556,1,1242,284,1309,347,No,,,,,
239,person,0.6668919324874878,42,517,272,571,420,No,,,,,
239,car,0.4964621663093567,52,1383,324,1436,361,No,,,,,
239,car,0.3305862247943878,55,1386,323,1444,368,No,,,,,
239,car,0.5935207009315491,65,1364,322,1398,357,No,,,,,
239,car,0.5365394353866577,66,1344,321,1384,353,No,,,,,
239,car,0.6137745380401611,82,1299,319,1345,351,No,,,,,
240,car,0.6680437326431274,41,1429,322,1508,380,No,,,,,
240,bus,0.17031008005142212,1,1242,286,1308,347,No,,,,,
240,person,0.6868292689323425,42,520,271,573,417,No,,,,,
240,car,0.4985494613647461,52,1383,324,1436,361,No,,,,,
240,car,0.3346805274486542,55,1386,323,1444,368,No,,,,,
240,car,0.5977169871330261,65,1364,322,1398,357,No,,,,,
240,car,0.5442221164703369,66,1344,321,1384,353,No,,,,,
240,car,0.6217474341392517,82,1299,319,1345,351,No,,,,,
241,car,0.6884286999702454,41,1429,322,1507,381,No,,,,,
241,bus,0.14301824569702148,1,1242,284,1307,346,No,,,,,
241,person,0.7456854581832886,42,524,270,576,417,No,,,,,
241,car,0.5301358103752136,52,1384,324,1436,361,No,,,,,
241,car,0.33751586079597473,55,1386,324,1444,368,No,,,,,
241,car,0.6237934827804565,65,1365,322,1399,357,No,,,,,
241,car,0.5660785436630249,66,1344,321,1383,353,No,,,,,
241,car,0.6406338810920715,82,1298,320,1346,351,No,,,,,
242,car,0.6907950043678284,41,1429,322,1507,381,No,,,,,
242,bus,0.18518461287021637,1,1242,277,1307,346,No,,,,,
242,person,0.7674387097358704,42,526,267,579,415,No,,,,,
242,car,0.5405927300453186,52,1384,324,1435,360,No,,,,,
242,car,0.33488228917121887,55,1387,324,1444,368,No,,,,,
242,car,0.6263467669487,65,1365,322,1399,357,No,,,,,
242,car,0.5741215348243713,66,1344,321,1382,353,No,,,,,
242,car,0.6483148336410522,82,1298,320,1346,350,No,,,,,
243,car,0.6887436509132385,41,1430,322,1508,382,No,,,,,
243,bus,0.2607240378856659,1,1242,276,1307,347,No,,,,,
243,person,0.7733731865882874,42,530,269,582,415,No,,,,,
243,car,0.5449854135513306,52,1384,324,1435,360,No,,,,,
243,car,0.3353249430656433,55,1387,324,1444,368,No,,,,,
243,car,0.6328865885734558,65,1366,322,1399,357,No,,,,,
243,car,0.5698276162147522,66,1344,321,1381,353,No,,,,,
243,car,0.6453731656074524,82,1298,319,1346,350,No,,,,,
244,car,0.6752470135688782,41,1430,322,1507,381,No,,,,,
244,bus,0.2973940074443817,1,1242,273,1307,347,No,,,,,
244,person,0.7770876288414001,42,532,267,583,415,No,,,,,
244,car,0.548721432685852,52,1385,324,1435,360,No,,,,,
244,car,0.34312695264816284,55,1387,324,1444,368,No,,,,,
244,car,0.6322934627532959,65,1366,322,1399,357,No,,,,,
244,car,0.566602885723114,66,1344,321,1381,353,No,,,,,
244,car,0.6486107110977173,82,1298,319,1346,350,No,,,,,
245,car,0.6698503494262695,41,1430,322,1507,380,No,,,,,
245,bus,0.2800835967063904,1,1241,272,1306,347,No,,,,,
245,person,0.7808938026428223,42,533,268,585,415,No,,,,,
245,car,0.5427797436714172,52,1384,324,1435,360,No,,,,,
245,car,0.3394261598587036,55,1387,323,1444,368,No,,,,,
245,car,0.6225893497467041,65,1366,322,1399,357,No,,,,,
245,car,0.5627744793891907,66,1344,321,1381,353,No,,,,,
245,car,0.6477499008178711,82,1298,320,1345,350,No,,,,,
246,car,0.6711252331733704,41,1431,322,1505,379,No,,,,,
246,bus,0.27782320976257324,1,1240,272,1307,347,No,,,,,
246,person,0.7667002081871033,42,533,271,589,414,No,,,,,
246,car,0.5263404250144958,52,1384,324,1435,360,None,0.2884310185909271,0,27,51,36
246,car,0.33371928334236145,55,1387,323,1444,369,None,0.5726917386054993,0,21,42,36
246,car,0.6174272894859314,65,1366,322,1399,357,No,,,,,
246,car,0.5522739291191101,66,1343,321,1381,353,No,,,,,
246,car,0.627648651599884,82,1298,320,1346,350,No,,,,,
247,car,0.6586093902587891,41,1431,322,1504,378,No,,,,,
247,bus,0.28256240487098694,1,1240,272,1308,347,No,,,,,
247,person,0.7105821371078491,42,534,274,592,413,No,,,,,
247,car,0.5304643511772156,52,1385,324,1436,361,No,,,,,
247,car,0.3392253816127777,55,1387,323,1444,369,No,,,,,
247,car,0.623100996017456,65,1366,322,1399,357,No,,,,,
247,car,0.5682871341705322,66,1344,321,1381,352,No,,,,,
247,car,0.6155402064323425,82,1298,319,1346,350,No,,,,,
248,car,0.6304800510406494,41,1431,322,1504,379,No,,,,,
248,bus,0.2406977117061615,1,1240,271,1309,347,No,,,,,
248,person,0.6948937177658081,42,536,273,592,413,No,,,,,
248,car,0.5268567800521851,52,1385,324,1435,361,No,,,,,
248,car,0.34282436966896057,55,1387,324,1444,369,No,,,,,
248,car,0.6153185963630676,65,1366,322,1399,357,No,,,,,
248,car,0.5552807450294495,66,1344,321,1381,353,No,,,,,
248,car,0.6081157922744751,82,1299,319,1346,350,No,,,,,
249,car,0.6143621802330017,41,1431,322,1503,379,No,,,,,
249,bus,0.2403682917356491,1,1240,273,1308,347,No,,,,,
249,person,0.7369219660758972,42,538,275,594,413,No,,,,,
249,car,0.5333058834075928,52,1385,324,1436,361,No,,,,,
249,car,0.34651127457618713,55,1387,324,1444,370,No,,,,,
249,car,0.6221358776092529,65,1366,322,1399,357,No,,,,,
249,car,0.54148268699646,66,1344,321,1381,353,No,,,,,
249,car,0.6190884113311768,82,1299,319,1345,350,No,,,,,
250,car,0.626152515411377,41,1431,322,1504,379,No,,,,,
250,bus,0.25768589973449707,1,1241,274,1307,347,No,,,,,
250,person,0.7374950647354126,42,542,275,595,412,No,,,,,
250,car,0.5351983308792114,52,1385,324,1435,361,No,,,,,
250,car,0.34880152344703674,55,1387,324,1444,370,No,,,,,
250,car,0.6240606307983398,65,1365,322,1399,357,No,,,,,
250,car,0.5520669221878052,66,1344,321,1381,353,No,,,,,
250,car,0.6183797121047974,82,1299,319,1345,350,No,,,,,
251,car,0.629262387752533,41,1431,322,1504,378,No,,,,,
251,bus,0.2351224422454834,1,1241,277,1307,347,No,,,,,
251,person,0.7352553009986877,42,544,275,596,410,No,,,,,
251,car,0.5303671360015869,52,1385,324,1435,361,No,,,,,
251,car,0.3432140350341797,55,1387,323,1444,370,No,,,,,
251,car,0.6161442399024963,65,1365,322,1398,357,No,,,,,
251,car,0.546412467956543,66,1344,321,1381,353,No,,,,,
251,car,0.6111936569213867,82,1298,319,1345,350,No,,,,,
252,car,0.6369436979293823,41,1432,322,1505,379,No,,,,,
252,bus,0.2486022263765335,1,1241,277,1307,347,No,,,,,
252,person,0.7418764233589172,42,548,274,597,409,No,,,,,
252,car,0.5385786890983582,52,1385,324,1436,361,No,,,,,
252,car,0.3596368730068207,55,1387,323,1444,370,No,,,,,
252,car,0.6241902112960815,65,1366,322,1399,357,No,,,,,
252,car,0.5524616241455078,66,1344,321,1380,352,No,,,,,
252,car,0.6144965291023254,82,1299,319,1345,349,No,,,,,
253,car,0.6636151075363159,41,1432,322,1505,378,No,,,,,
253,bus,0.2387537956237793,1,1242,277,1306,347,No,,,,,
253,person,0.7388759851455688,42,551,274,600,412,No,,,,,
253,car,0.5353589057922363,52,1385,324,1436,361,No,,,,,
253,car,0.34990209341049194,55,1387,323,1444,370,No,,,,,
253,car,0.6120778322219849,65,1366,322,1399,357,No,,,,,
253,car,0.5554806590080261,66,1344,321,1381,352,No,,,,,
253,car,0.5838638544082642,82,1300,319,1346,349,No,,,,,
253,car,0.31748226284980774,104,1504,313,1566,383,No,,,,,
254,car,0.6988933086395264,41,1431,322,1506,379,No,,,,,
254,bus,0.22331784665584564,1,1242,278,1305,347,No,,,,,
254,person,0.7424905896186829,42,553,271,602,414,No,,,,,
254,car,0.5389587879180908,52,1384,324,1435,361,No,,,,,
254,car,0.34965980052948,55,1387,323,1444,370,No,,,,,
254,car,0.6154966950416565,65,1366,322,1399,357,No,,,,,
254,car,0.5534569621086121,66,1344,321,1381,352,No,,,,,
254,car,0.5683804750442505,82,1300,319,1346,349,No,,,,,
254,car,0.32137972116470337,104,1504,313,1566,383,No,,,,,
255,car,0.7046672701835632,41,1431,322,1508,380,No,,,,,
255,bus,0.23613294959068298,1,1242,277,1304,347,No,,,,,
255,person,0.7871651649475098,42,556,272,605,411,No,,,,,
255,car,0.535995364189148,52,1384,324,1435,361,No,,,,,
255,car,0.3491143584251404,55,1387,323,1444,369,No,,,,,
255,car,0.6196444034576416,65,1365,322,1399,357,No,,,,,
255,car,0.5637657046318054,66,1344,321,1382,352,No,,,,,
255,car,0.5576872229576111,82,1301,319,1346,349,No,,,,,
255,car,0.33046844601631165,104,1505,313,1566,383,No,,,,,
256,car,0.7193759083747864,41,1431,322,1509,380,No,,,,,
256,bus,0.2539003789424896,1,1241,277,1304,347,No,,,,,
256,person,0.6793462634086609,42,557,274,606,412,No,,,,,
256,car,0.5351990461349487,52,1384,324,1435,360,No,,,,,
256,car,0.3426310122013092,55,1386,323,1444,369,No,,,,,
256,car,0.6197439432144165,65,1365,322,1399,356,No,,,,,
256,car,0.5613829493522644,66,1344,321,1382,352,No,,,,,
256,car,0.5496521592140198,82,1301,319,1346,349,No,,,,,
256,car,0.31426873803138733,104,1506,313,1566,383,No,,,,,
257,car,0.730269730091095,41,1431,322,1510,380,No,,,,,
